date,state,vehicle_category,electric_vehicles_sold,total_vehicles_sold,fiscal_year,quarter,month,year,ev_market_share
2023-07-01,1,1,3,163,2024,Q2,7,2023,0.018404907975460124
2023-07-01,2,1,157,6820,2024,Q2,7,2023,0.023020527859237538
2023-07-01,3,1,2,1069,2024,Q2,7,2023,0.0018709073900841909
2023-07-01,4,1,23,7381,2024,Q2,7,2023,0.0031161089283294947
2023-07-01,5,1,58,5189,2024,Q2,7,2023,0.011177490846020427
2023-07-01,6,1,71,2326,2024,Q2,7,2023,0.030524505588993982
2023-07-01,7,1,94,3346,2024,Q2,7,2023,0.028093245666467422
2023-07-01,8,1,4,391,2024,Q2,7,2023,0.010230179028132993
2023-07-01,9,1,831,15285,2024,Q2,7,2023,0.05436702649656526
2023-07-01,10,1,84,1739,2024,Q2,7,2023,0.048303622771707876
2023-07-01,11,1,692,27755,2024,Q2,7,2023,0.024932444604575752
2023-07-01,12,1,92,11915,2024,Q2,7,2023,0.007721359630717583
2023-07-01,13,1,12,3956,2024,Q2,7,2023,0.003033367037411527
2023-07-01,14,1,11,4435,2024,Q2,7,2023,0.002480270574971815
2023-07-01,15,1,31,4010,2024,Q2,7,2023,0.0077306733167082295
2023-07-01,16,1,1221,23154,2024,Q2,7,2023,0.052733868877947655
2023-07-01,17,1,871,14002,2024,Q2,7,2023,0.06220539922868162
2023-07-01,19,1,138,10811,2024,Q2,7,2023,0.012764776616409212
2023-07-01,20,1,1103,36082,2024,Q2,7,2023,0.030569258910259963
2023-07-01,21,1,6,427,2024,Q2,7,2023,0.01405152224824356
2023-07-01,22,1,3,1030,2024,Q2,7,2023,0.002912621359223301
2023-07-01,25,1,134,5745,2024,Q2,7,2023,0.023324630113141863
2023-07-01,26,1,7,809,2024,Q2,7,2023,0.00865265760197775
2023-07-01,27,1,92,10766,2024,Q2,7,2023,0.00854542076908787
2023-07-01,28,1,405,14064,2024,Q2,7,2023,0.028796928327645053
2023-07-01,30,1,630,20553,2024,Q2,7,2023,0.03065245949496424
2023-07-01,31,1,2,578,2024,Q2,7,2023,0.0034602076124567475
2023-07-01,32,1,420,29214,2024,Q2,7,2023,0.014376668720476484
2023-07-01,33,1,53,4216,2024,Q2,7,2023,0.012571157495256167
2023-07-01,34,1,179,8111,2024,Q2,7,2023,0.022068795462951547
2023-08-01,1,1,3,183,2024,Q2,8,2023,0.01639344262295082
2023-08-01,2,1,104,7397,2024,Q2,8,2023,0.014059753954305799
2023-08-01,3,1,4,1121,2024,Q2,8,2023,0.003568242640499554
2023-08-01,4,1,27,7557,2024,Q2,8,2023,0.003572846367606193
2023-08-01,5,1,53,5334,2024,Q2,8,2023,0.00993625796775403
2023-08-01,6,1,80,1937,2024,Q2,8,2023,0.041300980898296334
2023-08-01,7,1,107,3859,2024,Q2,8,2023,0.027727390515677637
2023-08-01,9,1,440,15852,2024,Q2,8,2023,0.02775674993691648
2023-08-01,10,1,98,2177,2024,Q2,8,2023,0.04501607717041801
2023-08-01,11,1,512,25572,2024,Q2,8,2023,0.020021898951978728
2023-08-01,12,1,189,24414,2024,Q2,8,2023,0.0077414598181371344
2023-08-01,13,1,11,3975,2024,Q2,8,2023,0.002767295597484277
2023-08-01,14,1,15,4843,2024,Q2,8,2023,0.003097253768325418
2023-08-01,15,1,52,4040,2024,Q2,8,2023,0.01287128712871287
2023-08-01,16,1,1196,28235,2024,Q2,8,2023,0.04235877457056844
2023-08-01,17,1,736,18189,2024,Q2,8,2023,0.04046401671339821
2023-08-01,19,1,112,11479,2024,Q2,8,2023,0.00975694746929175
2023-08-01,20,1,1070,40169,2024,Q2,8,2023,0.026637456745251312
2023-08-01,21,1,6,458,2024,Q2,8,2023,0.013100436681222707
2023-08-01,22,1,3,1215,2024,Q2,8,2023,0.0024691358024691358
2023-08-01,25,1,146,6282,2024,Q2,8,2023,0.02324100604902897
2023-08-01,26,1,14,955,2024,Q2,8,2023,0.014659685863874346
2023-08-01,27,1,75,11493,2024,Q2,8,2023,0.006525711302531976
2023-08-01,28,1,396,14786,2024,Q2,8,2023,0.02678209116732044
2023-08-01,30,1,591,23537,2024,Q2,8,2023,0.025109402217784765
2023-08-01,31,1,2,466,2024,Q2,8,2023,0.004291845493562232
2023-08-01,32,1,482,29829,2024,Q2,8,2023,0.016158771665158066
2023-08-01,33,1,50,4283,2024,Q2,8,2023,0.011674060238150829
2023-08-01,34,1,178,9101,2024,Q2,8,2023,0.019558290297769475
2023-09-01,2,1,59,7044,2024,Q2,9,2023,0.008375922771152754
2023-09-01,3,1,4,1003,2024,Q2,9,2023,0.003988035892323031
2023-09-01,4,1,23,8078,2024,Q2,9,2023,0.002847239415696955
2023-09-01,5,1,60,5210,2024,Q2,9,2023,0.011516314779270634
2023-09-01,6,1,54,1491,2024,Q2,9,2023,0.03621730382293763
2023-09-01,7,1,83,3993,2024,Q2,9,2023,0.020786376158276984
2023-09-01,8,1,6,468,2024,Q2,9,2023,0.01282051282051282
2023-09-01,9,1,380,15776,2024,Q2,9,2023,0.024087221095334687
2023-09-01,10,1,69,2801,2024,Q2,9,2023,0.024634059264548376
2023-09-01,11,1,633,36818,2024,Q2,9,2023,0.017192677494703677
2023-09-01,12,1,92,24045,2024,Q2,9,2023,0.0038261592846745686
2023-09-01,13,1,9,3683,2024,Q2,9,2023,0.0024436600597339125
2023-09-01,14,1,9,4430,2024,Q2,9,2023,0.0020316027088036117
2023-09-01,15,1,22,4600,2024,Q2,9,2023,0.004782608695652174
2023-09-01,16,1,942,24184,2024,Q2,9,2023,0.03895137280846841
2023-09-01,17,1,773,21467,2024,Q2,9,2023,0.036008757627987144
2023-09-01,19,1,117,11748,2024,Q2,9,2023,0.009959141981613892
2023-09-01,20,1,869,43063,2024,Q2,9,2023,0.02017973666488633
2023-09-01,22,1,3,1139,2024,Q2,9,2023,0.0026338893766461808
2023-09-01,25,1,101,6354,2024,Q2,9,2023,0.01589549889833176
2023-09-01,26,1,10,912,2024,Q2,9,2023,0.010964912280701754
2023-09-01,27,1,83,12368,2024,Q2,9,2023,0.0067108667529107375
2023-09-01,28,1,375,16356,2024,Q2,9,2023,0.022927366104181952
2023-09-01,30,1,543,22461,2024,Q2,9,2023,0.024175237077601174
2023-09-01,31,1,3,470,2024,Q2,9,2023,0.006382978723404255
2023-09-01,32,1,476,29087,2024,Q2,9,2023,0.01636469900642899
2023-09-01,33,1,30,4234,2024,Q2,9,2023,0.007085498346717053
2023-09-01,34,1,218,9011,2024,Q2,9,2023,0.024192653423593388
2023-10-01,2,1,68,7743,2024,Q3,10,2023,0.008782125791037066
2023-10-01,3,1,2,1111,2024,Q3,10,2023,0.0018001800180018
2023-10-01,4,1,24,9481,2024,Q3,10,2023,0.0025313785465668178
2023-10-01,5,1,57,6068,2024,Q3,10,2023,0.009393539881344759
2023-10-01,6,1,71,1722,2024,Q3,10,2023,0.04123112659698026
2023-10-01,7,1,79,4920,2024,Q3,10,2023,0.01605691056910569
2023-10-01,8,1,12,620,2024,Q3,10,2023,0.01935483870967742
2023-10-01,9,1,519,16459,2024,Q3,10,2023,0.03153289993316726
2023-10-01,10,1,87,2094,2024,Q3,10,2023,0.04154727793696275
2023-10-01,11,1,670,42365,2024,Q3,10,2023,0.01581494157913372
2023-10-01,12,1,220,20543,2024,Q3,10,2023,0.010709244024728618
2023-10-01,13,1,7,3066,2024,Q3,10,2023,0.00228310502283105
2023-10-01,14,1,10,4603,2024,Q3,10,2023,0.0021724961981316533
2023-10-01,15,1,30,4837,2024,Q3,10,2023,0.0062021914409758115
2023-10-01,16,1,1154,25652,2024,Q3,10,2023,0.04498674567285202
2023-10-01,17,1,642,14522,2024,Q3,10,2023,0.04420878666850296
2023-10-01,19,1,112,13646,2024,Q3,10,2023,0.008207533343104206
2023-10-01,20,1,1404,47126,2024,Q3,10,2023,0.029792471247294488
2023-10-01,21,1,2,272,2024,Q3,10,2023,0.007352941176470588
2023-10-01,25,1,130,8500,2024,Q3,10,2023,0.015294117647058824
2023-10-01,26,1,7,990,2024,Q3,10,2023,0.007070707070707071
2023-10-01,27,1,94,11396,2024,Q3,10,2023,0.008248508248508249
2023-10-01,28,1,464,18951,2024,Q3,10,2023,0.024484196084639333
2023-10-01,30,1,556,28342,2024,Q3,10,2023,0.01961752875590996
2023-10-01,31,1,3,497,2024,Q3,10,2023,0.006036217303822937
2023-10-01,32,1,512,33774,2024,Q3,10,2023,0.015159590217326938
2023-10-01,33,1,34,4562,2024,Q3,10,2023,0.007452871547566856
2023-10-01,34,1,238,9972,2024,Q3,10,2023,0.02386682711592459
2023-11-01,2,1,98,8220,2024,Q3,11,2023,0.011922141119221411
2023-11-01,3,1,3,1226,2024,Q3,11,2023,0.0024469820554649264
2023-11-01,4,1,26,7960,2024,Q3,11,2023,0.0032663316582914573
2023-11-01,5,1,50,9075,2024,Q3,11,2023,0.005509641873278237
2023-11-01,6,1,88,1805,2024,Q3,11,2023,0.04875346260387812
2023-11-01,7,1,99,5877,2024,Q3,11,2023,0.016845329249617153
2023-11-01,8,1,3,590,2024,Q3,11,2023,0.005084745762711864
2023-11-01,9,1,538,18675,2024,Q3,11,2023,0.028808567603748326
2023-11-01,10,1,97,2521,2024,Q3,11,2023,0.03847679492264974
2023-11-01,11,1,592,32601,2024,Q3,11,2023,0.018158952179381002
2023-11-01,12,1,215,22002,2024,Q3,11,2023,0.009771838923734205
2023-11-01,13,1,15,4242,2024,Q3,11,2023,0.003536067892503536
2023-11-01,14,1,18,4981,2024,Q3,11,2023,0.0036137321822927123
2023-11-01,15,1,40,6684,2024,Q3,11,2023,0.005984440454817474
2023-11-01,16,1,822,26232,2024,Q3,11,2023,0.03133577310155535
2023-11-01,17,1,641,12551,2024,Q3,11,2023,0.051071627758744326
2023-11-01,19,1,137,17166,2024,Q3,11,2023,0.007980892461843178
2023-11-01,20,1,1315,48131,2024,Q3,11,2023,0.027321269036587645
2023-11-01,21,1,2,246,2024,Q3,11,2023,0.008130081300813009
2023-11-01,22,1,2,1387,2024,Q3,11,2023,0.0014419610670511895
2023-11-01,25,1,177,7105,2024,Q3,11,2023,0.024912033779028852
2023-11-01,26,1,11,990,2024,Q3,11,2023,0.011111111111111112
2023-11-01,27,1,128,12992,2024,Q3,11,2023,0.009852216748768473
2023-11-01,28,1,539,24386,2024,Q3,11,2023,0.022102845895185762
2023-11-01,30,1,599,19015,2024,Q3,11,2023,0.03150144622666316
2023-11-01,31,1,2,657,2024,Q3,11,2023,0.0030441400304414
2023-11-01,32,1,446,42692,2024,Q3,11,2023,0.010446922139979387
2023-11-01,33,1,47,5398,2024,Q3,11,2023,0.008706928492034086
2023-11-01,34,1,290,9743,2024,Q3,11,2023,0.029764959458072462
2023-12-01,1,1,2,175,2024,Q3,12,2023,0.011428571428571429
2023-12-01,2,1,130,7155,2024,Q3,12,2023,0.01816911250873515
2023-12-01,3,1,2,1137,2024,Q3,12,2023,0.001759014951627089
2023-12-01,4,1,30,8111,2024,Q3,12,2023,0.003698680803846628
2023-12-01,5,1,59,4788,2024,Q3,12,2023,0.012322472848788638
2023-12-01,6,1,130,1496,2024,Q3,12,2023,0.08689839572192513
2023-12-01,7,1,93,3575,2024,Q3,12,2023,0.026013986013986013
2023-12-01,8,1,5,488,2024,Q3,12,2023,0.010245901639344262
2023-12-01,9,1,811,16567,2024,Q3,12,2023,0.04895273736946943
2023-12-01,10,1,71,1859,2024,Q3,12,2023,0.038192576654115115
2023-12-01,11,1,548,26023,2024,Q3,12,2023,0.02105829458555893
2023-12-01,12,1,218,23698,2024,Q3,12,2023,0.009199088530677694
2023-12-01,13,1,16,5710,2024,Q3,12,2023,0.0028021015761821367
2023-12-01,14,1,15,4531,2024,Q3,12,2023,0.003310527477378062
2023-12-01,15,1,27,4375,2024,Q3,12,2023,0.006171428571428572
2023-12-01,16,1,1155,22859,2024,Q3,12,2023,0.0505271446694956
2023-12-01,17,1,736,13811,2024,Q3,12,2023,0.05329085511548765
2023-12-01,19,1,134,9736,2024,Q3,12,2023,0.013763352506162695
2023-12-01,20,1,1125,32212,2024,Q3,12,2023,0.03492487271824165
2023-12-01,21,1,2,206,2024,Q3,12,2023,0.009708737864077669
2023-12-01,25,1,186,7280,2024,Q3,12,2023,0.02554945054945055
2023-12-01,26,1,12,860,2024,Q3,12,2023,0.013953488372093023
2023-12-01,27,1,116,13632,2024,Q3,12,2023,0.008509389671361502
2023-12-01,28,1,348,13082,2024,Q3,12,2023,0.0266014370891301
2023-12-01,30,1,520,19246,2024,Q3,12,2023,0.027018601267795907
2023-12-01,31,1,4,489,2024,Q3,12,2023,0.0081799591002045
2023-12-01,32,1,498,29434,2024,Q3,12,2023,0.016919209077937078
2023-12-01,33,1,37,5430,2024,Q3,12,2023,0.006813996316758748
2023-12-01,34,1,160,8435,2024,Q3,12,2023,0.01896858328393598
2024-01-01,32,1,399,44334,2024,Q4,1,2024,0.008999864663689268
2024-01-01,20,1,1289,50156,2024,Q4,1,2024,0.02569981657229444
2024-01-01,16,1,1080,30770,2024,Q4,1,2024,0.03509912252193695
2024-01-01,30,1,626,28455,2024,Q4,1,2024,0.02199964856791425
2024-01-01,5,1,58,6824,2024,Q4,1,2024,0.008499413833528723
2024-01-01,17,1,734,164,2024,Q4,1,2024,4.475609756097561
2024-01-01,28,1,498,21747,2024,Q4,1,2024,0.022899710304869637
2024-01-01,9,1,1345,21520,2024,Q4,1,2024,0.0625
2024-01-01,19,1,172,19326,2024,Q4,1,2024,0.008899927558729172
2024-01-01,11,1,494,33379,2024,Q4,1,2024,0.014799724377602684
2024-01-01,25,1,150,7500,2024,Q4,1,2024,0.02
2024-01-01,4,1,21,7242,2024,Q4,1,2024,0.002899751449875725
2024-01-01,12,1,282,28776,2024,Q4,1,2024,0.009799833194328608
2024-01-01,7,1,91,4946,2024,Q4,1,2024,0.018398706025070766
2024-01-01,34,1,184,10223,2024,Q4,1,2024,0.01799863053898073
2024-01-01,27,1,105,15000,2024,Q4,1,2024,0.007
2024-01-01,2,1,123,8483,2024,Q4,1,2024,0.014499587410114347
2024-01-01,15,1,29,4678,2024,Q4,1,2024,0.006199230440359128
2024-01-01,33,1,49,5385,2024,Q4,1,2024,0.009099350046425255
2024-01-01,14,1,10,5264,2024,Q4,1,2024,0.001899696048632219
2024-01-01,10,1,86,2331,2024,Q4,1,2024,0.03689403689403689
2024-01-01,6,1,101,1624,2024,Q4,1,2024,0.062192118226600986
2024-01-01,31,1,2,466,2024,Q4,1,2024,0.004291845493562232
2024-01-01,26,1,10,1250,2024,Q4,1,2024,0.008
2024-01-01,13,1,13,4815,2024,Q4,1,2024,0.0026998961578400833
2024-01-01,8,1,3,527,2024,Q4,1,2024,0.0056925996204933585
2024-01-01,21,1,7,433,2024,Q4,1,2024,0.016166281755196306
2024-01-01,3,1,5,1174,2024,Q4,1,2024,0.004258943781942078
2024-02-01,32,1,394,37170,2024,Q4,2,2024,0.010599946193166532
2024-02-01,20,1,1227,36302,2024,Q4,2,2024,0.03379979064514352
2024-02-01,16,1,923,24812,2024,Q4,2,2024,0.0371997420602934
2024-02-01,30,1,595,23063,2024,Q4,2,2024,0.02579889866886355
2024-02-01,28,1,517,19149,2024,Q4,2,2024,0.02699879889289258
2024-02-01,5,1,71,6762,2024,Q4,2,2024,0.010499852114758948
2024-02-01,19,1,146,18025,2024,Q4,2,2024,0.008099861303744798
2024-02-01,17,1,684,12281,2024,Q4,2,2024,0.05569579024509405
2024-02-01,11,1,510,25758,2024,Q4,2,2024,0.019799673887724203
2024-02-01,9,1,596,17898,2024,Q4,2,2024,0.03329981003464074
2024-02-01,4,1,24,6858,2024,Q4,2,2024,0.003499562554680665
2024-02-01,25,1,203,6305,2024,Q4,2,2024,0.03219666931007137
2024-02-01,7,1,99,4125,2024,Q4,2,2024,0.024
2024-02-01,27,1,111,14051,2024,Q4,2,2024,0.0078997936089958
2024-02-01,2,1,128,6125,2024,Q4,2,2024,0.02089795918367347
2024-02-01,12,1,312,26000,2024,Q4,2,2024,0.012
2024-02-01,34,1,185,8487,2024,Q4,2,2024,0.021798044067397195
2024-02-01,15,1,42,4667,2024,Q4,2,2024,0.00899935718877223
2024-02-01,33,1,60,5826,2024,Q4,2,2024,0.010298661174047374
2024-02-01,14,1,24,4211,2024,Q4,2,2024,0.00569935882213251
2024-02-01,10,1,99,1772,2024,Q4,2,2024,0.055869074492099324
2024-02-01,31,1,5,538,2024,Q4,2,2024,0.00929368029739777
2024-02-01,6,1,84,1321,2024,Q4,2,2024,0.0635881907645723
2024-02-01,26,1,16,1177,2024,Q4,2,2024,0.013593882752761258
2024-02-01,13,1,11,4584,2024,Q4,2,2024,0.002399650959860384
2024-02-01,21,1,7,310,2024,Q4,2,2024,0.02258064516129032
2024-02-01,8,1,5,444,2024,Q4,2,2024,0.01126126126126126
2024-02-01,22,1,4,1261,2024,Q4,2,2024,0.0031720856463124504
2024-02-01,3,1,4,1184,2024,Q4,2,2024,0.0033783783783783786
2024-03-01,20,1,1079,36826,2024,Q4,3,2024,0.029299951121490253
2024-03-01,32,1,389,34425,2024,Q4,3,2024,0.01129992737835875
2024-03-01,16,1,1482,26751,2024,Q4,3,2024,0.05539979813838735
2024-03-01,30,1,749,22095,2024,Q4,3,2024,0.03389907218827789
2024-03-01,28,1,493,16942,2024,Q4,3,2024,0.029099279896116163
2024-03-01,9,1,897,15905,2024,Q4,3,2024,0.056397359320968246
2024-03-01,17,1,876,13861,2024,Q4,3,2024,0.06319890339802323
2024-03-01,11,1,661,25424,2024,Q4,3,2024,0.025999056010069226
2024-03-01,5,1,99,6972,2024,Q4,3,2024,0.014199655765920827
2024-03-01,19,1,143,14743,2024,Q4,3,2024,0.009699518415519229
2024-03-01,2,1,366,7838,2024,Q4,3,2024,0.04669558560857361
2024-03-01,4,1,53,7465,2024,Q4,3,2024,0.0070997990622906895
2024-03-01,7,1,120,4348,2024,Q4,3,2024,0.027598896044158234
2024-03-01,27,1,132,14348,2024,Q4,3,2024,0.009199888486200167
2024-03-01,34,1,495,8089,2024,Q4,3,2024,0.061194214365187294
2024-03-01,12,1,305,23644,2024,Q4,3,2024,0.012899678565386567
2024-03-01,15,1,52,4483,2024,Q4,3,2024,0.01159937541824671
2024-03-01,10,1,123,1730,2024,Q4,3,2024,0.07109826589595376
2024-03-01,33,1,51,4812,2024,Q4,3,2024,0.01059850374064838
2024-03-01,14,1,18,4500,2024,Q4,3,2024,0.004
2024-03-01,31,1,3,556,2024,Q4,3,2024,0.00539568345323741
2024-03-01,6,1,119,1294,2024,Q4,3,2024,0.0919629057187017
2024-03-01,26,1,5,1042,2024,Q4,3,2024,0.0047984644913627635
2024-03-01,22,1,3,1200,2024,Q4,3,2024,0.0025
2024-03-01,13,1,17,4147,2024,Q4,3,2024,0.004099348926935134
2024-03-01,8,1,4,429,2024,Q4,3,2024,0.009324009324009324
2024-03-01,21,1,2,370,2024,Q4,3,2024,0.005405405405405406
2021-04-01,2,0,436,63444,2022,Q1,4,2021,0.006872202257108631
2021-04-01,4,0,7,30344,2022,Q1,4,2021,0.00023068810967571843
2021-04-01,5,0,47,81056,2022,Q1,4,2021,0.0005798460323726806
2021-04-01,6,0,6,1200,2022,Q1,4,2021,0.005
2021-04-01,7,0,36,10274,2022,Q1,4,2021,0.0035039906560249173
2021-04-01,9,0,272,14233,2022,Q1,4,2021,0.019110517810721563
2021-04-01,10,0,36,3374,2022,Q1,4,2021,0.01066982809721399
2021-04-01,11,0,98,49005,2022,Q1,4,2021,0.0019997959391898786
2021-04-01,12,0,101,31078,2022,Q1,4,2021,0.003249887380140292
2021-04-01,13,0,9,4360,2022,Q1,4,2021,0.0020642201834862386
2021-04-01,14,0,22,6874,2022,Q1,4,2021,0.003200465522257783
2021-04-01,15,0,80,26969,2022,Q1,4,2021,0.0029663687938002894
2021-04-01,16,0,1549,59979,2022,Q1,4,2021,0.025825705663648942
2021-04-01,17,0,379,57624,2022,Q1,4,2021,0.006577120644176038
2021-04-01,19,0,126,29491,2022,Q1,4,2021,0.004272489912176596
2021-04-01,20,0,428,45515,2022,Q1,4,2021,0.009403493353839394
2021-04-01,21,0,2,3048,2022,Q1,4,2021,0.0006561679790026247
2021-04-01,25,0,191,36953,2022,Q1,4,2021,0.005168727843476849
2021-04-01,26,0,18,2581,2022,Q1,4,2021,0.006974041069352964
2021-04-01,27,0,9,24348,2022,Q1,4,2021,0.0003696402168555939
2021-04-01,28,0,325,48828,2022,Q1,4,2021,0.006656017039403621
2021-04-01,30,0,1297,107658,2022,Q1,4,2021,0.012047409388991064
2021-04-01,32,0,171,137840,2022,Q1,4,2021,0.0012405687753917587
2021-04-01,33,0,34,7607,2022,Q1,4,2021,0.004469567503615091
2021-04-01,34,0,9,65885,2022,Q1,4,2021,0.00013660165439781437
2021-05-01,2,0,201,41370,2022,Q1,5,2021,0.00485859318346628
2021-05-01,5,0,8,55276,2022,Q1,5,2021,0.0001447282726680657
2021-05-01,7,0,6,5280,2022,Q1,5,2021,0.0011363636363636363
2021-05-01,10,0,27,379,2022,Q1,5,2021,0.0712401055408971
2021-05-01,11,0,106,33419,2022,Q1,5,2021,0.0031718483497411654
2021-05-01,12,0,17,7315,2022,Q1,5,2021,0.0023239917976760082
2021-05-01,13,0,4,1721,2022,Q1,5,2021,0.002324230098779779
2021-05-01,14,0,50,1916,2022,Q1,5,2021,0.026096033402922755
2021-05-01,15,0,39,21680,2022,Q1,5,2021,0.0017988929889298892
2021-05-01,16,0,140,4942,2022,Q1,5,2021,0.028328611898016998
2021-05-01,17,0,95,6675,2022,Q1,5,2021,0.014232209737827715
2021-05-01,20,0,189,16627,2022,Q1,5,2021,0.011367053587538341
2021-05-01,25,0,28,5900,2022,Q1,5,2021,0.0047457627118644066
2021-05-01,26,0,3,314,2022,Q1,5,2021,0.009554140127388535
2021-05-01,27,0,21,14366,2022,Q1,5,2021,0.0014617847695948768
2021-05-01,28,0,33,18802,2022,Q1,5,2021,0.0017551324327199234
2021-05-01,30,0,237,17837,2022,Q1,5,2021,0.013286987722150586
2021-05-01,32,0,25,147458,2022,Q1,5,2021,0.00016953980116372118
2021-05-01,33,0,6,2957,2022,Q1,5,2021,0.002029083530605343
2021-05-01,34,0,6,28906,2022,Q1,5,2021,0.00020756936276205632
2021-06-01,2,0,369,53867,2022,Q1,6,2021,0.006850205134869215
2021-06-01,4,0,6,22586,2022,Q1,6,2021,0.0002656512884087488
2021-06-01,5,0,67,100771,2022,Q1,6,2021,0.0006648738228260115
2021-06-01,6,0,2,1314,2022,Q1,6,2021,0.0015220700152207
2021-06-01,7,0,138,31808,2022,Q1,6,2021,0.004338531187122736
2021-06-01,8,0,2,627,2022,Q1,6,2021,0.003189792663476874
2021-06-01,9,0,205,22186,2022,Q1,6,2021,0.009240061299918868
2021-06-01,10,0,17,1533,2022,Q1,6,2021,0.011089367253750815
2021-06-01,11,0,207,59121,2022,Q1,6,2021,0.0035012939564621707
2021-06-01,12,0,74,31957,2022,Q1,6,2021,0.0023156116030916543
2021-06-01,13,0,25,5098,2022,Q1,6,2021,0.004903883876029816
2021-06-01,14,0,87,8677,2022,Q1,6,2021,0.010026506857208713
2021-06-01,15,0,42,33533,2022,Q1,6,2021,0.0012524975397369756
2021-06-01,16,0,560,19402,2022,Q1,6,2021,0.02886300381403979
2021-06-01,17,0,184,17828,2022,Q1,6,2021,0.01032084361678259
2021-06-01,19,0,227,90928,2022,Q1,6,2021,0.0024964807320077423
2021-06-01,20,0,891,75098,2022,Q1,6,2021,0.01186449705717862
2021-06-01,25,0,147,23193,2022,Q1,6,2021,0.006338119260121588
2021-06-01,26,0,31,2559,2022,Q1,6,2021,0.01211410707307542
2021-06-01,27,0,71,23393,2022,Q1,6,2021,0.0030350959688795792
2021-06-01,28,0,515,59809,2022,Q1,6,2021,0.008610744202377568
2021-06-01,30,0,660,45197,2022,Q1,6,2021,0.014602739119853088
2021-06-01,32,0,92,264409,2022,Q1,6,2021,0.00034794579609619944
2021-06-01,33,0,37,9766,2022,Q1,6,2021,0.003788654515666598
2021-06-01,34,0,12,67354,2022,Q1,6,2021,0.00017816313804673814
2021-07-01,2,0,811,58165,2022,Q2,7,2021,0.013943092925298719
2021-07-01,4,0,22,22521,2022,Q2,7,2021,0.0009768660361440433
2021-07-01,5,0,189,70562,2022,Q2,7,2021,0.0026784955074969532
2021-07-01,6,0,11,1286,2022,Q2,7,2021,0.008553654743390357
2021-07-01,7,0,253,30642,2022,Q2,7,2021,0.008256641211409177
2021-07-01,8,0,3,704,2022,Q2,7,2021,0.004261363636363636
2021-07-01,9,0,818,24955,2022,Q2,7,2021,0.03277900220396714
2021-07-01,10,0,64,1694,2022,Q2,7,2021,0.03778040141676505
2021-07-01,11,0,358,68641,2022,Q2,7,2021,0.005215541731618129
2021-07-01,12,0,134,24476,2022,Q2,7,2021,0.005474750776270632
2021-07-01,13,0,18,6543,2022,Q2,7,2021,0.002751031636863824
2021-07-01,14,0,203,10104,2022,Q2,7,2021,0.020091053048297704
2021-07-01,15,0,108,29512,2022,Q2,7,2021,0.003659528327460016
2021-07-01,16,0,3384,84001,2022,Q2,7,2021,0.04028523469958691
2021-07-01,17,0,456,41455,2022,Q2,7,2021,0.01099987938728742
2021-07-01,19,0,469,99094,2022,Q2,7,2021,0.0047328798918198885
2021-07-01,20,0,2101,146083,2022,Q2,7,2021,0.014382234756953239
2021-07-01,25,0,324,38080,2022,Q2,7,2021,0.008508403361344537
2021-07-01,26,0,38,3592,2022,Q2,7,2021,0.010579064587973273
2021-07-01,27,0,318,27261,2022,Q2,7,2021,0.01166501595686145
2021-07-01,28,0,1378,67308,2022,Q2,7,2021,0.020473049266060497
2021-07-01,30,0,2801,122808,2022,Q2,7,2021,0.022807960393459708
2021-07-01,32,0,303,215180,2022,Q2,7,2021,0.0014081234315456827
2021-07-01,33,0,76,12268,2022,Q2,7,2021,0.006194978806651451
2021-07-01,34,0,36,76665,2022,Q2,7,2021,0.0004695754255527294
2021-08-01,2,0,666,58473,2022,Q2,8,2021,0.011389872248730183
2021-08-01,4,0,26,25097,2022,Q2,8,2021,0.0010359803960632746
2021-08-01,5,0,191,54618,2022,Q2,8,2021,0.0034970156358709583
2021-08-01,6,0,19,1380,2022,Q2,8,2021,0.013768115942028985
2021-08-01,7,0,238,27491,2022,Q2,8,2021,0.00865737877850933
2021-08-01,8,0,2,584,2022,Q2,8,2021,0.003424657534246575
2021-08-01,9,0,995,26069,2022,Q2,8,2021,0.03816793893129771
2021-08-01,10,0,22,2316,2022,Q2,8,2021,0.009499136442141624
2021-08-01,11,0,584,54721,2022,Q2,8,2021,0.010672319584802909
2021-08-01,12,0,441,30342,2022,Q2,8,2021,0.014534308878781887
2021-08-01,13,0,32,5430,2022,Q2,8,2021,0.005893186003683241
2021-08-01,14,0,122,9978,2022,Q2,8,2021,0.012226899178192023
2021-08-01,15,0,137,26589,2022,Q2,8,2021,0.005152506675692956
2021-08-01,16,0,3319,79751,2022,Q2,8,2021,0.04161703301526
2021-08-01,17,0,598,52507,2022,Q2,8,2021,0.01138895766278782
2021-08-01,19,0,457,67859,2022,Q2,8,2021,0.0067345525280360745
2021-08-01,20,0,2419,119076,2022,Q2,8,2021,0.020314756961940274
2021-08-01,25,0,485,33821,2022,Q2,8,2021,0.014340202832559653
2021-08-01,26,0,34,3496,2022,Q2,8,2021,0.009725400457665904
2021-08-01,27,0,342,27376,2022,Q2,8,2021,0.012492694330800701
2021-08-01,28,0,1451,57021,2022,Q2,8,2021,0.02544676522684625
2021-08-01,30,0,2745,109440,2022,Q2,8,2021,0.025082236842105265
2021-08-01,32,0,531,146734,2022,Q2,8,2021,0.003618793190398953
2021-08-01,33,0,114,11192,2022,Q2,8,2021,0.010185847033595425
